method,ate,se,ci_lower,ci_upper,n_treated,n_control,ground_truth_ate,bias,abs_bias,relative_bias,covers_truth,study,pattern,beta,seed,dataset_path,ground_truth_se,n_obs,propensity_mean,propensity_std,propensity_min,propensity_max,n_used,r_squared,n_matched,match_rate,caliper_used,error
aipw,0.19215118764230837,0.015986010376656763,0.1608186073040611,0.22348376798055564,,,0.1746773498810289,0.017473837761279476,0.017473837761279476,0.10003493740419546,True,scales,age,2.0,42,confounded_datasets/scales/age_beta2.0_seed42.csv,0.0093554779342281,2946,0.4039450333650883,0.28092671369545635,,,2946.0,,,,,
psm,0.2619647355163728,0.013943472921444714,0.23463552859034115,0.2892939424424044,1191.0,1755.0,0.1746773498810289,0.08728738563534388,0.08728738563534388,0.4997063768988624,False,scales,age,2.0,42,confounded_datasets/scales/age_beta2.0_seed42.csv,0.0093554779342281,2946,,,,,,,1191.0,1.0,0.05632928578409527,
naive,0.18382651653355,0.013460315596811979,0.15744429796379852,0.2102087351033015,1376.0,1517.0,0.1746773498810289,0.009149166652521107,0.009149166652521107,0.05237752152040616,True,scales,demo_basic,0.1,42,confounded_datasets/scales/demo_basic_beta0.1_seed42.csv,0.0093554779342281,2893,,,,,,,,,,
ipw,0.17997290467878288,0.013609331075167057,0.15329861577145545,0.2066471935861103,,,0.1746773498810289,0.005295554797753982,0.005295554797753982,0.030316207575628636,True,scales,demo_basic,0.1,42,confounded_datasets/scales/demo_basic_beta0.1_seed42.csv,0.0093554779342281,2893,0.47563942506148876,0.03594339646084562,0.4113985573037228,0.6107299498387626,2893.0,,,,,
outcome_regression,0.17990525217113731,0.01294910164364688,0.15452501294958942,0.2052854913926852,,,0.1746773498810289,0.005227902290108416,0.005227902290108416,0.029928907747164078,True,scales,demo_basic,0.1,42,confounded_datasets/scales/demo_basic_beta0.1_seed42.csv,0.0093554779342281,2893,,,,,2893.0,0.08025407732121359,,,,
aipw,0.18005043265145199,0.01335066217940569,0.15388313477981683,0.20621773052308714,,,0.1746773498810289,0.005373082770423088,0.005373082770423088,0.03076004286808017,True,scales,demo_basic,0.1,42,confounded_datasets/scales/demo_basic_beta0.1_seed42.csv,0.0093554779342281,2893,0.47563942506148876,0.03594339646084562,,,2893.0,,,,,
psm,0.20262390670553934,0.013191202903665206,0.17676914901435553,0.22847866439672315,1376.0,1517.0,0.1746773498810289,0.027946556824510443,0.027946556824510443,0.15998958561911192,False,scales,demo_basic,0.1,42,confounded_datasets/scales/demo_basic_beta0.1_seed42.csv,0.0093554779342281,2893,,,,,,,1372.0,0.997093023255814,0.007188679292169125,
naive,0.19943510245718926,0.013561954677441052,0.1728536712894048,0.22601653362497373,1367.0,1526.0,0.1746773498810289,0.024757752576160363,0.024757752576160363,0.14173418930973383,True,scales,demo_basic,0.25,42,confounded_datasets/scales/demo_basic_beta0.25_seed42.csv,0.0093554779342281,2893,,,,,,,,,,
ipw,0.191517495855189,0.012800411202242262,0.16642868989879417,0.21660630181158386,,,0.1746773498810289,0.016840145974160114,0.016840145974160114,0.09640715287717486,True,scales,demo_basic,0.25,42,confounded_datasets/scales/demo_basic_beta0.25_seed42.csv,0.0093554779342281,2893,0.4725238071927224,0.08361000809086087,0.32120016630985904,0.7827788493752781,2893.0,,,,,
outcome_regression,0.19022421530778358,0.012398657668396094,0.16592284627772724,0.21452558433783991,,,0.1746773498810289,0.01554686542675468,0.01554686542675468,0.08900332777743368,True,scales,demo_basic,0.25,42,confounded_datasets/scales/demo_basic_beta0.25_seed42.csv,0.0093554779342281,2893,,,,,2893.0,0.09234488908561922,,,,
aipw,0.19166028320147277,0.013611327361573103,0.16498208157278949,0.21833848483015605,,,0.1746773498810289,0.01698293332044387,0.01698293332044387,0.09722458768701717,True,scales,demo_basic,0.25,42,confounded_datasets/scales/demo_basic_beta0.25_seed42.csv,0.0093554779342281,2893,0.4725238071927224,0.08361000809086087,,,2893.0,,,,,
psm,0.21423330887747613,0.013400900258118215,0.18796754437156443,0.24049907338338783,1367.0,1526.0,0.1746773498810289,0.03955595899644723,0.03955595899644723,0.22645156354494972,False,scales,demo_basic,0.25,42,confounded_datasets/scales/demo_basic_beta0.25_seed42.csv,0.0093554779342281,2893,,,,,,,1363.0,0.9970738844184345,0.016722001618172177,
naive,0.20741574202332608,0.013466352138367435,0.1810216918321259,0.23380979221452625,1378.0,1535.0,0.1746773498810289,0.03273839214229718,0.03273839214229718,0.18742207942011366,False,scales,demo_basic,0.5,42,confounded_datasets/scales/demo_basic_beta0.5_seed42.csv,0.0093554779342281,2913,,,,,,,,,,
ipw,0.19964054098785688,0.01289291859625436,0.17437042053919835,0.22491066143651542,,,0.1746773498810289,0.024963191106827987,0.024963191106827987,0.1429102921691346,True,scales,demo_basic,0.5,42,confounded_datasets/scales/demo_basic_beta0.5_seed42.csv,0.0093554779342281,2913,0.47309086767612885,0.15705337165972327,0.1950734284093484,0.9448873525519491,2913.0,,,,,
outcome_regression,0.19407383051585017,0.012402927900967097,0.16976409182995467,0.21838356920174568,,,0.1746773498810289,0.019396480634821273,0.019396480634821273,0.11104176155656148,True,scales,demo_basic,0.5,42,confounded_datasets/scales/demo_basic_beta0.5_seed42.csv,0.0093554779342281,2913,,,,,2913.0,0.09398225640096125,,,,
aipw,0.1996155653921901,0.014510898457434088,0.17117420441561929,0.22805692636876093,,,0.1746773498810289,0.02493821551116121,0.02493821551116121,0.14276731086283592,True,scales,demo_basic,0.5,42,confounded_datasets/scales/demo_basic_beta0.5_seed42.csv,0.0093554779342281,2913,0.47309086767612885,0.15705337165972327,,,2913.0,,,,,
psm,0.1834061135371179,0.014178476516542,0.15561629956469558,0.2111959275095402,1378.0,1535.0,0.1746773498810289,0.00872876365608899,0.00872876365608899,0.049970781340763805,True,scales,demo_basic,0.5,42,confounded_datasets/scales/demo_basic_beta0.5_seed42.csv,0.0093554779342281,2913,,,,,,,1374.0,0.9970972423802612,0.03141067433194466,
naive,0.21375782642920124,0.013405718793057696,0.18748261759480817,0.24003303526359432,1398.0,1543.0,0.1746773498810289,0.039080476548172344,0.039080476548172344,0.22372950227828445,False,scales,demo_basic,0.75,42,confounded_datasets/scales/demo_basic_beta0.75_seed42.csv,0.0093554779342281,2941,,,,,,,,,,
ipw,0.2124428327140009,0.015610848389332422,0.18184556987090936,0.24304009555709247,,,0.1746773498810289,0.037765482832972014,0.037765482832972014,0.21620137275206963,False,scales,demo_basic,0.75,42,confounded_datasets/scales/demo_basic_beta0.75_seed42.csv,0.0093554779342281,2941,0.4753634739349073,0.2109381461481221,0.11727032064772215,0.9882794675581369,2941.0,,,,,
outcome_regression,0.19486291210442389,0.014831992972721928,0.1657922058778889,0.22393361833095887,,,0.1746773498810289,0.020185562223394987,0.020185562223394987,0.11555912794156302,True,scales,demo_basic,0.75,42,confounded_datasets/scales/demo_basic_beta0.75_seed42.csv,0.0093554779342281,2941,,,,,2941.0,0.09897297146093254,,,,
aipw,0.21099562279374237,0.01555813886410988,0.180501670620087,0.24148957496739773,,,0.1746773498810289,0.03631827291271347,0.03631827291271347,0.2079163265154269,False,scales,demo_basic,0.75,42,confounded_datasets/scales/demo_basic_beta0.75_seed42.csv,0.0093554779342281,2941,0.4753634739349073,0.2109381461481221,,,2941.0,,,,,
psm,0.20773638968481375,0.013680379923135864,0.18092284503546746,0.23454993433416005,1398.0,1543.0,0.1746773498810289,0.033059039803784857,0.033059039803784857,0.1892577361993473,False,scales,demo_basic,0.75,42,confounded_datasets/scales/demo_basic_beta0.75_seed42.csv,0.0093554779342281,2941,,,,,,,1396.0,0.9985693848354793,0.04218762922962442,
naive,0.2142857142857143,0.013367609201747234,0.1880852002502897,0.2404862283211389,1400.0,1550.0,0.1746773498810289,0.0396083644046854,0.0396083644046854,0.22675157615834157,False,scales,demo_basic,1.0,42,confounded_datasets/scales/demo_basic_beta1.0_seed42.csv,0.0093554779342281,2950,,,,,,,,,,
ipw,0.21068791285379826,0.01605931862931564,0.1792116483403396,0.24216417736725693,,,0.1746773498810289,0.03601056297276936,0.03601056297276936,0.20615473613090546,False,scales,demo_basic,1.0,42,confounded_datasets/scales/demo_basic_beta1.0_seed42.csv,0.0093554779342281,2950,0.4745500636994738,0.24369411125753493,0.07700853431951557,0.99,2950.0,,,,,
outcome_regression,0.18907438639034985,0.014816278665063163,0.16003448020682604,0.21811429257387366,,,0.1746773498810289,0.014397036509320948,0.014397036509320948,0.08242074040582041,True,scales,demo_basic,1.0,42,confounded_datasets/scales/demo_basic_beta1.0_seed42.csv,0.0093554779342281,2950,,,,,2950.0,0.10190164743237828,,,,
aipw,0.20934278325444491,0.016719692524988873,0.17657218590546672,0.2421133806034231,,,0.1746773498810289,0.034665433373416016,0.034665433373416016,0.19845408346890034,False,scales,demo_basic,1.0,42,confounded_datasets/scales/demo_basic_beta1.0_seed42.csv,0.0093554779342281,2950,0.4745500636994738,0.24369411125753493,,,2950.0,,,,,
psm,0.22714285714285715,0.013201013743209136,0.20126887020616724,0.25301684407954705,1400.0,1550.0,0.1746773498810289,0.05246550726182825,0.05246550726182825,0.300356670727842,False,scales,demo_basic,1.0,42,confounded_datasets/scales/demo_basic_beta1.0_seed42.csv,0.0093554779342281,2950,,,,,,,1400.0,1.0,0.04874229038307004,
naive,0.2210672207448046,0.013301596573315951,0.19499609146110533,0.24713835002850384,1403.0,1532.0,0.1746773498810289,0.04638987086377569,0.04638987086377569,0.2655746202662875,False,scales,demo_basic,1.5,42,confounded_datasets/scales/demo_basic_beta1.5_seed42.csv,0.0093554779342281,2935,,,,,,,,,,
ipw,0.21926660303303575,0.018960737634526204,0.1821035572693644,0.2564296487967071,,,0.1746773498810289,0.04458925315200685,0.04458925315200685,0.25526637072508923,False,scales,demo_basic,1.5,42,confounded_datasets/scales/demo_basic_beta1.5_seed42.csv,0.0093554779342281,2935,0.47785840421130327,0.29159203170593845,0.0294136955019779,0.99,2935.0,,,,,
outcome_regression,0.1886938389016566,0.014239723837069262,0.16078398018100087,0.21660369762231235,,,0.1746773498810289,0.014016489020627715,0.014016489020627715,0.08024216665855198,True,scales,demo_basic,1.5,42,confounded_datasets/scales/demo_basic_beta1.5_seed42.csv,0.0093554779342281,2935,,,,,2935.0,0.10727741096388177,,,,
aipw,0.21468151228744678,0.02164264370911593,0.17226193061757955,0.257101093957314,,,0.1746773498810289,0.04000416240641788,0.04000416240641788,0.22901745666318124,True,scales,demo_basic,1.5,42,confounded_datasets/scales/demo_basic_beta1.5_seed42.csv,0.0093554779342281,2935,0.47785840421130327,0.29159203170593845,,,2935.0,,,,,
psm,0.20883820384889523,0.013696572698773972,0.18199292135929826,0.2356834863384922,1403.0,1532.0,0.1746773498810289,0.034160853967866334,0.034160853967866334,0.1955654467573098,False,scales,demo_basic,1.5,42,confounded_datasets/scales/demo_basic_beta1.5_seed42.csv,0.0093554779342281,2935,,,,,,,1403.0,1.0,0.05836123504174286,
naive,0.22482378101904704,0.013254487467077839,0.19884498558357447,0.2508025764545196,1408.0,1513.0,0.1746773498810289,0.050146431138018144,0.050146431138018144,0.287080329373971,False,scales,demo_basic,2.0,42,confounded_datasets/scales/demo_basic_beta2.0_seed42.csv,0.0093554779342281,2921,,,,,,,,,,
ipw,0.27141249300046294,0.03246816283994259,0.20777489383417547,0.3350500921667504,,,0.1746773498810289,0.09673514311943404,0.09673514311943404,0.5537932833611194,False,scales,demo_basic,2.0,42,confounded_datasets/scales/demo_basic_beta2.0_seed42.csv,0.0093554779342281,2921,0.4816381732800374,0.3227862658859996,0.01,0.99,2921.0,,,,,
outcome_regression,0.19306493107239134,0.014929469787528394,0.16380317028883568,0.222326691855947,,,0.1746773498810289,0.01838758119136244,0.01838758119136244,0.10526597297180229,True,scales,demo_basic,2.0,42,confounded_datasets/scales/demo_basic_beta2.0_seed42.csv,0.0093554779342281,2921,,,,,2921.0,0.10924277912869018,,,,
aipw,0.26471762202285326,0.03702443243988195,0.19214973444068462,0.3372855096050219,,,0.1746773498810289,0.09004027214182436,0.09004027214182436,0.5154662135826422,False,scales,demo_basic,2.0,42,confounded_datasets/scales/demo_basic_beta2.0_seed42.csv,0.0093554779342281,2921,0.4816381732800374,0.3227862658859996,,,2921.0,,,,,
psm,0.24076704545454547,0.012950683987263142,0.21538370483950972,0.26615038606958125,1408.0,1513.0,0.1746773498810289,0.06608969557351657,0.06608969557351657,0.37835297832563664,False,scales,demo_basic,2.0,42,confounded_datasets/scales/demo_basic_beta2.0_seed42.csv,0.0093554779342281,2921,,,,,,,1408.0,1.0,0.06468509754032815,
naive,0.5391702477107572,0.07986620367317121,0.3826324885113416,0.6957080069101728,1578.0,1521.0,0.6062593664398488,-0.06708911872909162,0.06708911872909162,-0.1106607541967733,True,sunk,demo_full,0.1,42,confounded_datasets/sunk/demo_full_beta0.1_seed42.csv,0.0562351489792419,3099,,,,,,,,,,
ipw,0.6243912145897497,0.08763169076831628,0.45263310068384977,0.7961493284956496,,,0.6062593664398488,0.018131848149900875,0.018131848149900875,0.02990774106530833,True,sunk,demo_full,0.1,42,confounded_datasets/sunk/demo_full_beta0.1_seed42.csv,0.0562351489792419,3099,0.5091969261798223,0.044359300636688435,0.41065635440025533,0.7205891893263441,3099.0,,,,,
outcome_regression,0.6236396983386225,0.08331581070632392,0.46034070935422766,0.7869386873230174,,,0.6062593664398488,0.01738033189877375,0.01738033189877375,0.028668145781955805,True,sunk,demo_full,0.1,42,confounded_datasets/sunk/demo_full_beta0.1_seed42.csv,0.0562351489792419,3099,,,,,3099.0,0.0656716485390505,,,,
aipw,0.6252802453471623,0.07825403828038147,0.47190233031761464,0.77865816037671,,,0.6062593664398488,0.01902087890731352,0.01902087890731352,0.031374160895872465,True,sunk,demo_full,0.1,42,confounded_datasets/sunk/demo_full_beta0.1_seed42.csv,0.0562351489792419,3099,0.5091969261798223,0.044359300636688435,,,3099.0,,,,,
psm,0.29841269841269913,0.07544656056774039,0.15053743969992797,0.4462879571254703,1578.0,1521.0,0.6062593664398488,-0.30784666802714966,0.30784666802714966,-0.5077804732897158,False,sunk,demo_full,0.1,42,confounded_datasets/sunk/demo_full_beta0.1_seed42.csv,0.0562351489792419,3099,,,,,,,1575.0,0.9980988593155894,0.008871860127337688,
naive,0.45088614136785754,0.08014919279577866,0.2937937234881314,0.6079785592475837,1572.0,1546.0,0.6062593664398488,-0.15537322507199125,0.15537322507199125,-0.25628177257597373,True,sunk,demo_full,0.25,42,confounded_datasets/sunk/demo_full_beta0.25_seed42.csv,0.0562351489792419,3118,,,,,,,,,,
ipw,0.6242677571469253,0.0792502453604449,0.46893727624045334,0.7795982380533972,,,0.6062593664398488,0.018008390707076494,0.018008390707076494,0.029704103068671075,True,sunk,demo_full,0.25,42,confounded_datasets/sunk/demo_full_beta0.25_seed42.csv,0.0562351489792419,3118,0.5041518183575244,0.09329799843090003,0.3038675861073049,0.8762760048578486,3118.0,,,,,
outcome_regression,0.626409440219736,0.07953270925971759,0.47052533007068953,0.7822935503687825,,,0.6062593664398488,0.0201500737798872,0.0201500737798872,0.03323672160022031,True,sunk,demo_full,0.25,42,confounded_datasets/sunk/demo_full_beta0.25_seed42.csv,0.0562351489792419,3118,,,,,3118.0,0.05914041449648011,,,,
aipw,0.6260161801210277,0.08014982422083601,0.46892252464818907,0.7831098355938663,,,0.6062593664398488,0.019756813681178875,0.019756813681178875,0.032588055170507765,True,sunk,demo_full,0.25,42,confounded_datasets/sunk/demo_full_beta0.25_seed42.csv,0.0562351489792419,3118,0.5041518183575244,0.09329799843090003,,,3118.0,,,,,
psm,0.49585723390694714,0.0792111644582766,0.340603351568725,0.6511111162451693,1572.0,1546.0,0.6062593664398488,-0.11040213253290165,0.11040213253290165,-0.1821037968967287,True,sunk,demo_full,0.25,42,confounded_datasets/sunk/demo_full_beta0.25_seed42.csv,0.0562351489792419,3118,,,,,,,1569.0,0.9980916030534351,0.018659599686180008,
naive,0.3354183372324684,0.08014354229846844,0.17833699432747024,0.49249968013746653,1571.0,1540.0,0.6062593664398488,-0.2708410292073804,0.2708410292073804,-0.4467411873532719,False,sunk,demo_full,0.5,42,confounded_datasets/sunk/demo_full_beta0.5_seed42.csv,0.0562351489792419,3111,,,,,,,,,,
ipw,0.6228341094063667,0.08873009327147392,0.44892312659427785,0.7967450922184556,,,0.6062593664398488,0.016574742966517952,0.016574742966517952,0.027339359825234878,True,sunk,demo_full,0.5,42,confounded_datasets/sunk/demo_full_beta0.5_seed42.csv,0.0562351489792419,3111,0.5049751178992788,0.16121884340211073,0.16780462525560702,0.9742353933787864,3111.0,,,,,
outcome_regression,0.6380656411669434,0.07869738405095658,0.4838187684270685,0.7923125139068183,,,0.6062593664398488,0.03180627472709463,0.03180627472709463,0.05246314776771428,True,sunk,demo_full,0.5,42,confounded_datasets/sunk/demo_full_beta0.5_seed42.csv,0.0562351489792419,3111,,,,,3111.0,0.05378536108946086,,,,
aipw,0.6355940431560839,0.08579287474805337,0.4674400086498993,0.8037480776622685,,,0.6062593664398488,0.02933467671623513,0.02933467671623513,0.04838634805512011,True,sunk,demo_full,0.5,42,confounded_datasets/sunk/demo_full_beta0.5_seed42.csv,0.0562351489792419,3111,0.5049751178992788,0.16121884340211073,,,3111.0,,,,,
psm,0.6589446589446588,0.08385062240573045,0.4945974390294271,0.8232918788598905,1571.0,1540.0,0.6062593664398488,0.05268529250481002,0.05268529250481002,0.08690223264375298,True,sunk,demo_full,0.5,42,confounded_datasets/sunk/demo_full_beta0.5_seed42.csv,0.0562351489792419,3111,,,,,,,1554.0,0.9891788669637174,0.03224376868042215,
naive,0.22640767156186303,0.07963799117872478,0.07031720885156248,0.3824981342721636,1601.0,1548.0,0.6062593664398488,-0.37985169487798576,0.37985169487798576,-0.6265498166380469,False,sunk,demo_full,0.75,42,confounded_datasets/sunk/demo_full_beta0.75_seed42.csv,0.0562351489792419,3149,,,,,,,,,,
